userName,score,at,content
Pengguna Google,5,12-08-2024 18:34,Sangat memuaskan
Pengguna Google,5,12-08-2024 18:34,Mantap & luar biasa sesuai pesann maju trus untuk tokonya dn shopee
Pengguna Google,1,12-08-2024 18:18,"Nonton shopee video 1 jam udh kekumpul eh malah lanjut lagi shopee videonya, shopee pay nya sebelumnya malah hilang.. Tambahan, baru saja nonton 10 menit,eh menit ke 11 ulang lagi dong dri awal,thank's bgt lho..😌 Shopee bubble lucu kali, tinggal dikasih warna terakhir buat menang eh malah dikasih warna lain,oncom kali. Sekarang koin malah berkurang, tdi nya ada 2.000 sekarang tinggal 1.000. Shopee ayo dong adain lagi fitur transfer koin shopee nya 😫😭😭 Ini kok ceki ceki ngabisin baterai hp"
Pengguna Google,5,12-08-2024 18:17,Asyik
Pengguna Google,3,12-08-2024 18:14,limit gua dikit amat si
Pengguna Google,5,12-08-2024 18:07,Mantappp
Pengguna Google,1,12-08-2024 18:05,"MENGECEWAKAN! Busuk banget aplikasi shopee sekarang. Gausah sosoan buat ekspedisi sendiri kalau pelayanan ekspedisi kalian masih sampah hancur berantakan lelet. Bisa bisanya ngirim barang dari jakarta ke sulawesi hampir 3 minggu ga nyampe nyampe! SEKALIAN AJA DI BIKIN SEBULAN NYAMPENYA! Gausah serakah mau semuanya lu embat. Bagus kalau ekspedisi lu bisa lebih baik dari ekspedisi yg lain, ini ekspedisi lu kayak sampah leletnya ampun ampunan sosoan bikin ekspedisi sendiri! MIKIR LU SAMPAH!"
Pengguna Google,5,12-08-2024 17:56,Makasih layanan shoppe semoga kedepanya lebih baik
Pengguna Google,4,12-08-2024 17:55,"kenapa sih gabisa beli pulsa lewat shopeepaylater padahal ada limitt , kenapaa???? limit masih banyaj tp dgunakan buat beli pulsa tidak bisa ssama sekali"
Pengguna Google,5,12-08-2024 17:50,"Selalu belanja di shopee, kualitas premium harga minimum,,😊👍"
Pengguna Google,1,12-08-2024 17:48,"Performa shopee makin hari makin turun Level udah platinum malah makin ancur, barang sering hilang pengiriman nya berubah"" sesuai mood shopee dan pengaduan prioritas pun GK berpengaruh percuma level platinum"
Pengguna Google,5,12-08-2024 17:43,okey
Pengguna Google,5,12-08-2024 17:43,Tolong untuk pembayaran nya di tambah. Sama screen BARKOT. Biyar mempermudah... Terimakasih
Pengguna Google,5,12-08-2024 17:42,Sangat memuaskan
Pengguna Google,5,12-08-2024 17:42,ok
Pengguna Google,1,12-08-2024 17:39,"Aplikasi zolim terlalu menyiksa driver dan resto,dengan ada nya gabungan shopee food 3 sekaligus bikin driver dan customer ribut"
Pengguna Google,5,12-08-2024 17:32,belanja lebih mudah harga murrah datang tepat waktu
Pengguna Google,2,12-08-2024 17:29,Buka 2 akun sering error gak bisa login
Pengguna Google,5,12-08-2024 17:27,Sukses terus ⭐⭐⭐⭐⭐
Pengguna Google,3,12-08-2024 17:27,Yeah
Pengguna Google,5,12-08-2024 17:25,good
Pengguna Google,1,12-08-2024 17:24,"Gak bisa di buka,padahal udah download lagi hapus lagi behhh parahhh"
Pengguna Google,5,12-08-2024 17:24,Mantap jiwa lah pokoknya mahh😻
Pengguna Google,5,12-08-2024 17:19,good 🥰
Pengguna Google,5,12-08-2024 17:17,⭐️⭐️⭐️⭐️⭐️
Pengguna Google,5,12-08-2024 17:17,Kalera
Pengguna Google,5,12-08-2024 17:17,"Aplikasi penjualan online yg mantap,, tp klo bisa sering sering dong kasih voucer gratis ongkir dan discont, sukses selalu shopee👍"
Pengguna Google,5,12-08-2024 17:16,Tolong aktifkan kembali spaylater saya
Pengguna Google,5,12-08-2024 17:12,Ok
Pengguna Google,1,12-08-2024 17:08,"Saya sangat kecewa dgn pihak kurir SPX yang tidak mau mengantarkan pesanan saya.Dalam kurun waktu kurang lebih 1 bulan pesanan saya sudah 6x gagal kirim padahal alamat saya sudah lengkap,nomor telepon ada,saya juga buka warung di rumah jd sudah pasti selalu ada di rumah dan tiap status pesanan saya akan dikirim saya selalu menunggu tapi memang nyatanya tdk ada kurir SPX yg mengantarkan pesanan saya.tapi kalau kurir dari ekspedisi lain pesanan saya selalu diantarkan.Ada masalah apa SPX dgn saya??"
Pengguna Google,2,12-08-2024 17:07,Seharus nya Kemendagri dan YLKI audit si orange gila satu ini... Lintah Darat bagi para Mitra dan Affiliator.. banyak nyolong hak hak mitra nya nih perusahaan...
Pengguna Google,1,12-08-2024 17:06,"demi apa akun gw yg 8 tahun join shopee tiba2 ga bs co hanya gr2 gw share link ?? Bahkan mo co tanpa vc diskon tetep ga bs?!?!? Sumpah ya pinternya Shopee ga kira2...,cuma share link aja akun loe kebanned. Ati2 gaes.. Duit jd mandeg shopeepay. Apa gunanya verify pas aktifin shopepay.. Verify lagi pas pakai shopepaylater kalau busuk ??!! Kalau ga mau VC video digunakan ya uda hilangkan saja! Pas mo co, vc hilang.. Kek dulu?! Ga main banned akun!"
Pengguna Google,5,12-08-2024 17:06,Saya suka banget
Pengguna Google,1,12-08-2024 17:05,"Anjj, ba bi ,sia alan shopi.. gara2 bnyk live jadi lemot mo search produk sopi anj ing!!"
Pengguna Google,4,12-08-2024 17:03,Minesnya cuma di spaylater doang ini Min Udah 5bln berturut turut ngak di ACC Overall sih bagus
Pengguna Google,5,12-08-2024 17:02,Coba dlu
Pengguna Google,5,12-08-2024 17:00,"Saya sangat suka sekali belanja dishopee, karena murah dan berkualitas"
Pengguna Google,5,12-08-2024 16:58,mantep
Pengguna Google,5,12-08-2024 16:57,Bagus banget
Pengguna Google,1,12-08-2024 16:55,iklan ga suka
Pengguna Google,5,12-08-2024 16:54,Sangat membantu
Pengguna Google,5,12-08-2024 16:51,Coba
Pengguna Google,5,12-08-2024 16:50,Ek boh dono
Pengguna Google,5,12-08-2024 16:47,Sangat puas dengan barang yg ada dishopee
Pengguna Google,1,12-08-2024 16:42,"SPAYLATER BERMASALAH TERUS, BAYAR GAK PERNAH TELAT ,TELEPON CS GAK ADA SOLUSI,SOLUSI NYA DONG?"
Pengguna Google,5,12-08-2024 16:41,samgat membantu sekali
Pengguna Google,5,12-08-2024 16:40,terbaik dari olshop lainnya
Pengguna Google,5,12-08-2024 16:40,Oke dan menyenangkan
Pengguna Google,5,12-08-2024 16:40,Sangat membantu
Pengguna Google,5,12-08-2024 16:39,Belanja sangat mudah
Pengguna Google,5,12-08-2024 16:38,App paling top diantara app belanja online lain nya 😍😍😍
Pengguna Google,1,12-08-2024 16:38,"Buat manajemen shoppe , tolong dong tindak tegas seller yang gak becus terima orderan, order dari tanggal 9 sampe sekarang statusnya masih dikemas, diminta pembatalan pesanan tapi ditolak seller , dan diem sampe sekarang"
Pengguna Google,5,12-08-2024 16:37,menyala abh qqq....
Pengguna Google,5,12-08-2024 16:37,Apk shop paling bagus rekmndsi nih
Pengguna Google,5,12-08-2024 16:36,Nice
Pengguna Google,5,12-08-2024 16:33,Sesuai
Pengguna Google,1,12-08-2024 16:29,Shoopy pantekkkkk
Pengguna Google,5,12-08-2024 16:28,Sangat bagus dan bermanfaat 🤲🏻🤲🏻🤲🏻
Pengguna Google,5,12-08-2024 16:28,Mantap
Pengguna Google,5,12-08-2024 16:28,makin sukses dan terus tungkatkan paylater dan spijman
Pengguna Google,5,12-08-2024 16:26,🥰🥰
Pengguna Google,1,12-08-2024 16:26,"Kenapa tambah kesini di bikin ribet pake verifikasi segala. Mau liat barang verifikasi,udah verifikasi error pula. Lama lama gua hps juga nih apk. Ga kaya dulu,liat lngsng bisa.😡😡😡😡"
Pengguna Google,1,12-08-2024 16:25,Penanganan terhadap penipuan sangat tdk bagus.. Krn dana yg kita bayar tetap diteruskan ke seller (meskipun itu penipuan)
Pengguna Google,1,12-08-2024 16:25,Pengiriman pake spx sama sekali tidak bertanggung jawab barang hilang tidak ada layanan apapun
Pengguna Google,5,12-08-2024 16:24,shopee terbaik
Pengguna Google,5,12-08-2024 16:24,bagus
Pengguna Google,5,12-08-2024 16:22,"Suka banget belanja di shopee, harga lebih murah dan banyak voucher diskonnya.... sampai bikin lupa diri untuk belanja terus"
Pengguna Google,5,12-08-2024 16:21,Alhamdulillah shopee selalu memudahkan. Aku Suka belanja di Shopee 👍
Pengguna Google,5,12-08-2024 16:21,mantul.
Pengguna Google,5,12-08-2024 16:18,Memuaskan suka banget
Pengguna Google,1,12-08-2024 16:17,banyak iklan dimana mana dari tik tok sampe ke aplikasi yang jarang di pake ada aja Shopee cod Shopee cod gedeg gua liatnya
Pengguna Google,5,12-08-2024 16:17,Ok
Pengguna Google,5,12-08-2024 16:16,Aerox
Pengguna Google,5,12-08-2024 16:13,Bgus
Pengguna Google,5,12-08-2024 16:12,Alhamdulillah
Pengguna Google,1,12-08-2024 16:09,Payleter ditolak Mulu jadi males pake Shopee
Pengguna Google,1,12-08-2024 16:08,ada anak kandung dan anak tiri y dgn ekspedisi lain y..!!? iya kami paham kalian pny ekspedisi sendiri tp hak customer untuk menggunakan ekspedisi yg Dimau dihapuskan y..!!? ya ujung-ujungnya mw check out pn malas yg muncul semuanya ekspedisi spx kalah lambat kura-kura
Pengguna Google,5,12-08-2024 16:05,"Senang belanja di Shopee, jaminan pokoknya, semoga kedepannya lebih baik lagi 🙏"
Pengguna Google,5,12-08-2024 16:03,bagus sesuai
Pengguna Google,5,12-08-2024 16:00,Iklan nya jangan di tampilkan
Pengguna Google,5,12-08-2024 15:57,Jadi gk pusing buat beli²
Pengguna Google,5,12-08-2024 15:54,"Dr awal shopee ada langsung download belanja ..enak nya d shopee barang gampang banget dilacak..cuma minus nya kl lwt dr estimasi kan d janjiin voucher 10 k ya ..tp pas lwt tgl nya & barang blm smpe juga estimasi barang smpe nya d tambah in lg(berubah lg tgl nya)ujung ujung nya gak BS dah klaim voucher nya,"
Pengguna Google,5,12-08-2024 15:54,Oke
Pengguna Google,1,12-08-2024 15:51,"Mau login aja susahnya minta ampun, kode otp sudah saya masukan berkali² tetap tidak bisa, padahal email dan no hp sudah sinkron. Hahahaa sangat b0doh, mending pake LAZADA aja, UNISTAL LEBIH BAIK UNTUK APLIKASI INI, BINTANG 1 COCOK BANGEETTTT...."
Pengguna Google,5,12-08-2024 15:51,Sangat membantu
Pengguna Google,4,12-08-2024 15:50,membantu pembayaran lebih cepat
Pengguna Google,5,12-08-2024 15:49,Baik
Pengguna Google,5,12-08-2024 15:48,Saya cuma ngasih bintang 5 yang penting aplikasinya bagus dan belanja diShoppi murah meriah
Pengguna Google,1,12-08-2024 15:47,Kho sekarang buka shopee langsung ke menu shope live sehhh...berisik tau...
Pengguna Google,5,12-08-2024 15:46,Hampir sempurna
Pengguna Google,5,12-08-2024 15:42,mantapp
Pengguna Google,1,12-08-2024 15:42,Apk taii msak mau msuk apk keluar terus
Pengguna Google,5,12-08-2024 15:41,bagus
Pengguna Google,1,12-08-2024 15:40,HILANGKAN DOUBLE ORDER DI SHOPEE FOOD BIKIN LAMA AJA!!
Pengguna Google,5,12-08-2024 15:39,Ok
Pengguna Google,5,12-08-2024 15:39,mantappp
Pengguna Google,5,12-08-2024 15:39,Bagus banget
Pengguna Google,1,12-08-2024 15:38,"Saya kena Tipu Aplikasi aneh, masa tulisan doang promo gatau nya tipu"" barang tak kunjung datang, uang raip di gondol"
Pengguna Google,5,12-08-2024 15:37,"Sangat mudah dalam berbelanja yang kita inginkan ,, sukses terus dan selalu utamakan kepercayaan pengguna 💪🏻"
Pengguna Google,5,12-08-2024 15:35,Top markotop pokoknya belanja di shopee
Pengguna Google,5,12-08-2024 15:34,Oke
Pengguna Google,5,12-08-2024 15:32,Oke
Pengguna Google,5,12-08-2024 15:29,Saya suka saya suka mudah & membantu sangat
Pengguna Google,5,12-08-2024 15:27,Manajemen pelayanan bagus.. Cepat dalam menyelesaikan komplain pelanggan..
Pengguna Google,5,12-08-2024 15:26,"Komplit barangnya, banyak Vocee free ongkir potongan harga."
Pengguna Google,1,12-08-2024 15:26,GK guna
Pengguna Google,1,12-08-2024 15:23,Pesenan Food Sekarang Lama Sampainya !
Pengguna Google,1,12-08-2024 15:22,"akhir-akhir ini aplikasi shoppe saya sering tiba-tiba keluar sendiri, padahal hp saya tidak lemot ruang penyimpanan juga tidak penuh saya sudah coba cara hapus cache tapi tetap tidak berubah masih sering keluar sendiri padahal lagi mau co saya sedikit kecewa. apakah hanya saya sendiri yang mengalami ini"
Pengguna Google,5,12-08-2024 15:22,Suka dengan apk ini krn sering ngasih diskon
Pengguna Google,5,12-08-2024 15:22,Memudahkan dlm belanja hemat waktu biaya
Pengguna Google,5,12-08-2024 15:21,Mantap
Pengguna Google,5,12-08-2024 15:20,baik
Pengguna Google,5,12-08-2024 15:17,Mantap👍🏻 Recomended
Pengguna Google,1,12-08-2024 15:16,aplikasi tolol
Pengguna Google,5,12-08-2024 15:14,Sangat bagus
Pengguna Google,5,12-08-2024 15:14,Bagosss
Pengguna Google,5,12-08-2024 15:14,Untuk komplenan produk / barang yang sudah di kirim dan tidak sesuai gambar judul deskripsi tolong donk di tindak akun nya dan di perketat juga buat para affiliate supaya tidak milih toko shope sembarangan yang akhirnya merugikan pembeli
Pengguna Google,5,12-08-2024 15:13,Sangat keren
Pengguna Google,5,12-08-2024 15:13,"Pengiriman cepat dan tepat waktu,dan tidak ribet proses nya"
Pengguna Google,5,12-08-2024 15:13,"Sangat terbantu,dengan adanya aplikasi shopee,tinggal memilih apa yang kita mau beli, pengiriman nya cepat"
Pengguna Google,1,12-08-2024 15:12,"Beli skincare skintific eh yg di kirim sabun ekonomi. Udh gitu gak bisa pengembalian, udh report toko nya tapi gak ada hasil trs udh laporan kasus juga ke shoppe nya ttp aja nihil cs shoppe nya gak becus ngurus kasus ngasih janji janji manis doang tapi gak kelar kelar kasus saya ihhh nyesel pake shoppe!!!! Padahal saya sudah menyertakan berbagai macam bukti😤😤😤😤"
Pengguna Google,5,12-08-2024 15:11,Mantap terbaik
Pengguna Google,5,12-08-2024 15:11,Mantap
Pengguna Google,5,12-08-2024 15:10,"The best lah nih aplikasi penjualan no 1 sedunia, COD nya aman, COD cek dulu nya lumayan, dan pembayaran nya juga aman, Kurir nya ramah, The best lah pokoknya"
Pengguna Google,5,12-08-2024 15:10,Aplikasi belanja online nomor 1 di indonesia ❤️
Pengguna Google,5,12-08-2024 15:09,Mantap
Pengguna Google,5,12-08-2024 15:08,bagush
Pengguna Google,1,12-08-2024 15:08,"Download filtur aja lama bat berjam"" payah amat"
Pengguna Google,5,12-08-2024 15:08,"Aku beli mie instan sudah lewat batas blm di kirim juga ,pengembalian dana gak ada respon ,,,harusnya Shopee bertindak tegas dengan toko nakal seperti itu ,,,ada kejadian 1 kali langsung di nonaktifkan dan buat sulit untuk daftar toko biar gak mengecewakan"
Pengguna Google,5,12-08-2024 15:06,Sangat membantu
Pengguna Google,5,12-08-2024 15:06,"Aplikasi shopi sangat membatu, memper'mudah blanja keperluan."
Pengguna Google,1,12-08-2024 15:06,Saya sebagai pengguna baru sangat kecewa pada pemilik shopee Masak saya Makai vocer gratis ongkir pengguna baru tidak bisa Misalkan bisa malah di blokir Aplikasi apa ini
Pengguna Google,5,12-08-2024 15:05,Ok
Pengguna Google,5,12-08-2024 15:05,ok
Pengguna Google,5,12-08-2024 15:04,Bagusss
Pengguna Google,5,12-08-2024 15:04,"Udah gak ada kata² lagi, dishopee sudah pasti amanah🥰🥰"
Pengguna Google,5,12-08-2024 15:03,Nyaman Belanja
Pengguna Google,5,12-08-2024 15:03,"Kualitas ok, pelayanan ok, pengirimanpun ok..TQ🙏"
Pengguna Google,5,12-08-2024 15:00,Dar pinih
Pengguna Google,5,12-08-2024 15:00,Alhamdulillah belanja di shoppi tidak pernah mengecewakan
Pengguna Google,1,12-08-2024 14:59,updated mulu ah males ngabisin paketan
Pengguna Google,1,12-08-2024 14:58,Free ongkir jangan cuma pulau Jawa aja lah shopee!!! Masa kalah sama tiktok free ongkir sampai Sumatra!!!!
Pengguna Google,5,12-08-2024 14:58,Shopee bagi saya Aplikasi belanja online terbaik
Pengguna Google,5,12-08-2024 14:56,Good
Pengguna Google,5,12-08-2024 14:55,Good good
Pengguna Google,1,12-08-2024 14:54,"Tolong Shopee perhatikan anak perusahaan anda spx.. Di samosir asli jelek pengiriman paket..rumah pinggir jalan aspal mulus,no hp jelas dan aku terus di rumah dan tiba tiba paket dipulangkan padahal sudah bayar..mending tutup aja spx Pangururan kab samosir Sumatera Utara.."
Pengguna Google,5,12-08-2024 14:54,Mantap
Pengguna Google,5,12-08-2024 14:53,"Nah, gitu donk Shopee login masuk dipermudah..otp via whatsapp, lalu pindai wajah selesai..yg penting sesuai, ngga perlu lah mau masuk akun aja pake kode email, klo email kita udah hangus lama kan jadi repot...jadi tambah suka sm Shopee...thanks yaa, bintang 5 deh"
Pengguna Google,5,12-08-2024 14:52,Sangat bsgus mudah untuk berbelanja
Pengguna Google,1,12-08-2024 14:52,Pelayanan SPX PARAH! Tidak usah buka ekspedisi Shopee kalau tidak profesional dalam penanganan paket customer.
Pengguna Google,5,12-08-2024 14:51,Dengan shopee segalanya jadi mudah
Pengguna Google,1,12-08-2024 14:50,"Kapan saya bisa menggunaka spaylater,penawaran spaylater sering dinotivikasi tetapi tidak nisa diaktifkan"
Pengguna Google,5,12-08-2024 14:50,"Sangat membantu,semoga saja lebih banyak lagi voucher diskon nya..."
Pengguna Google,5,12-08-2024 14:49,anti ribet belanja cuman dari rumah 🥰
Pengguna Google,5,12-08-2024 14:47,good
Pengguna Google,3,12-08-2024 14:46,Good
Pengguna Google,1,12-08-2024 14:45,Banyak seller nakal. Banyak barang yg nggak dikirim. Parah
Pengguna Google,5,12-08-2024 14:45,"Alhamdulillah dengan adanya aplikasi Shoppe saya belanja jd mudah , cara pesanan dan voucher nya juga heboh2 loh hehe tingkatkan terus min sukses selalu amin 👍😁"
Pengguna Google,4,12-08-2024 14:45,"Bagusss lebih murah dari apk apk lain, aku selalu beli di Shopee sih mulai jilbab, gamis, sepatu dan dll barang nya juga bagus_bagus ada garansinya lagi debes sih"
Pengguna Google,1,12-08-2024 14:44,"Perkara kurir nya yg gak jelas jadi gk bisa cod, masa iya baru sekali antar, pas saya lagi gak dirumah paket langsung balik ke toko, kalau begini sistemnya gak usahlah buka jasa kirim shopee, cukup aplikasi belanja aja, kesel terkadang liat kurir shopee"
Pengguna Google,5,12-08-2024 14:44,Koin semakin sulit
Pengguna Google,5,12-08-2024 14:43,Baik lancar
Pengguna Google,5,12-08-2024 14:42,Sangat nyaman dan baik
Pengguna Google,1,12-08-2024 14:41,"pengantaran kurir tidak benar"" serius selalu melebihi estimasi pengantarannya, SPX gagal menurutku garansi tepat waktu juga gak berguna"
Pengguna Google,5,12-08-2024 14:41,Barang murah berkualitas Sering gratis ongkir.. 😁👍
Pengguna Google,1,12-08-2024 14:41,"sudah sepuluh harian ini Shopee payah bgt, pdhl memori HP lega bgt & internet kenceng bgt - mau cek lanjut produk selalu harus Verifikasi parahnya eror/blank hasilnya. GIMANA BISA CO? - fitur chat TIDAK BISA SAMASEKALI. tiap chat hanya berbalas kata"" boot; Maaf... Maaf... Maaf.. Maaf.."
Pengguna Google,5,12-08-2024 14:41,Oke
Pengguna Google,3,12-08-2024 14:40,Shopee tambahin Mode Gelap donk di Aplikasi. Jadi Enak ngaturnya
Pengguna Google,5,12-08-2024 14:40,Aplikasi belanja online terbaik menurut saya
Pengguna Google,5,12-08-2024 14:37,"Senang belanja dishopee harganya murah""dan selalu dpt diskon mantap pokoknya tidak rugi belanja dishopee..sukses selalu Shopee"
Pengguna Google,5,12-08-2024 14:37,Mantap
Pengguna Google,5,12-08-2024 14:35,Oke selaki
Pengguna Google,1,12-08-2024 14:33,"Hadeh shopee shopee, marketing lu tuh ga jelas!! Lu pasti udah di cap jelek sama banyak orang, mana mungkin iklan sebanyak itu di berbagai aplikasi lagi, trus pas pencet x malah diarahin kesini, hadeh. Seharusnya lu contohin tuh kayak tokped"
Pengguna Google,5,12-08-2024 14:30,Shopee marketplace terpercaya selamanya Shopee selalu di hati
Pengguna Google,1,12-08-2024 14:30,Tolong pengiriman lewat SPX ditiadakan. Di kota saya Manado pengirimannya sampai 1 bulan lebih! Padahal estimasi cuma seminggu!! Mending J&T
Pengguna Google,5,12-08-2024 14:29,"Josss shoppe,semoga makin di permudah"
Pengguna Google,5,12-08-2024 14:29,"Fitur yg mudah dipahami,dan puas dalam berbelanja Kata-kata:""motivasi tanpa aksi hanyalah imajinasi"" Pahamm🖐️"
Pengguna Google,5,12-08-2024 14:26,Membantu sekali belanja online
Pengguna Google,5,12-08-2024 14:25,Membantu belanja lebih mudah bebas memilih dan sesuai dengan deskripsi
Pengguna Google,1,12-08-2024 14:25,"Shope foodnya doubel2,,jadi nunggunya makin lama,apalagi mau tripel order,,hesss"
Pengguna Google,5,12-08-2024 14:24,BAGUS
Pengguna Google,1,12-08-2024 14:24,Gila kurir shopee expes di batali melporin pihak shopee besok datang kerumah syh koh tahu data pembeli koh tahu kurir shopee expes kerumah sayah tolong pak amin simpen dong kalo data sayah laporin ke pihak shopee koh kurir shopee expes koh tahu datang kerumah syh gamuk
Pengguna Google,5,12-08-2024 14:24,wihh jadi GK usah jauh² belanjanya Karna ada aplikasih shopee
Pengguna Google,5,12-08-2024 14:23,Baagus
Pengguna Google,5,12-08-2024 14:23,Masih banyak bug
Pengguna Google,1,12-08-2024 14:20,Sistem tolong perbaiki
Pengguna Google,3,12-08-2024 14:20,"Sebenernya belanja terus disini. tapi akhir2 ini mau check out harus masuk verikasi keamanan,mending kalo langsung bisa . Bolak balik kagak bisa cuma tulisan ""terjadi kesalahan sistem ..silahkan mencoba lagi"""" chat CHIKO CS jg gitu..""maaf terjadi kesalahan sistem. Update selalu ikut update tp malah tambah susah bukan tambah gampang . Banyak fitur tp malah kagak berfaedah kalo sistem bermasalah terus munculnya"
Pengguna Google,5,12-08-2024 14:18,Sukses terus shopeee
Pengguna Google,5,12-08-2024 14:18,"Aku gak bisa berkata kata lagi, pokoknya the best deh shope ini"
Pengguna Google,5,12-08-2024 14:18,Terbaik❤️❤️❤️
Pengguna Google,1,12-08-2024 14:17,aplikasi gk jls udh isi spy sesuai nominal masih aja kurang ga bsa di pake
Pengguna Google,4,12-08-2024 14:16,"Tolong dong, di update lagi untuk ada ubah ekspedisi pengiriman nya. Dlu ada, sekarang tidak ada"
Pengguna Google,5,12-08-2024 14:15,Sangat berguna dan bermanfaat
Pengguna Google,5,12-08-2024 14:14,Minimal belanja pertama gak bayar
Pengguna Google,1,12-08-2024 14:14,iklan shope dmana mana tnpa izin.. meresahkan
Pengguna Google,5,12-08-2024 14:14,Alhamdulillah sering order pake shopee.. Memuaskan apalagi sering dapat freong...top pokoknya...awalnya... Tp setelah update kok.malah eror ya...shopeepay nya..utk pembayaran ga bisa isi saldo jg lom tercover...sy kurangi dl bintangnya..nanti klo uda terbukti da perbaikan sy naikkan lagi ratingnya..
Pengguna Google,5,12-08-2024 14:14,sangat membantu
Pengguna Google,5,12-08-2024 14:12,Shopii memang bagus..terpercaya dan amanah
Pengguna Google,5,12-08-2024 14:12,Mantap
Pengguna Google,1,12-08-2024 14:12,Ko ga bisa masuk akun shopee saya ya.
Pengguna Google,5,12-08-2024 14:11,sangatttttttt bagusssssss
Pengguna Google,4,12-08-2024 14:11,Sangat bagus
Pengguna Google,5,12-08-2024 14:11,shope nya sih gk mslah yg sering bermslh otu toko toko nya
Pengguna Google,5,12-08-2024 14:11,Pokonya shope ok.belanja simple.pelayanan pengembalian dana simple.lumayan belanja buat hilangin tresss
Pengguna Google,1,12-08-2024 14:11,STOP pengiriman ANTERAJA
Pengguna Google,3,12-08-2024 14:10,"Sebenarnya saya senang belanja di shopee tapi saya agak kecewa dengan jasa pengiriman dari SPX, karena semenjak make jasa pengiriman SPX paket gua di return tanpa ada pemberitahuan. Padahal kalo saya cek di apk paket saya udah sampai tapi gak ada pemberitahuan tiba"" return aja paket gua, udah 2 kali paket saya di return semenjak make jasa pengiriman SPX tanpa ada pemberitahuan. Gimana nih minn???"
Pengguna Google,5,12-08-2024 14:08,Pruduk sangat bagus dan cepat pengiriman
Pengguna Google,5,12-08-2024 14:08,Bagus
Pengguna Google,5,12-08-2024 14:07,Belanja jadi mudah
Pengguna Google,5,12-08-2024 14:06,Aplikasi yang bagus dan sangat membantu
Pengguna Google,5,12-08-2024 14:04,"Harga mantap dan bersahabat,,g berat di ongkir,,klo lapak sebelah ongkirnya lebih dr harganya..hehee..jaya selalu shoope..."
Pengguna Google,4,12-08-2024 14:04,"Kenapa ya ka sekarang tampilan berubah trs jasa kirim nya itu gk bisa di ganti sama yang lain, apalagi jasa kirim pakai spx di daerah kabupaten Paser Kalimantan Timur itu sangat tidak kompeten pelayanan paling buruk"
Pengguna Google,1,12-08-2024 14:04,sangat mengecewakan. Kenapa harus lewat vertifikasi dulu..pas mau memasukan barang kekranjang.
Pengguna Google,5,12-08-2024 14:03,apk bagus
Pengguna Google,5,12-08-2024 14:03,Gua bosen liat loo
Pengguna Google,1,12-08-2024 14:03,"Kebanyakan double, jadi lama nunggunya..."
Pengguna Google,4,12-08-2024 14:03,top
Pengguna Google,5,12-08-2024 14:02,shopi payleter belum aktif
Pengguna Google,5,12-08-2024 14:02,Aplikasinya sangat bagus 👍👍
Pengguna Google,5,12-08-2024 14:01,"keren,menarik👍👍👍 👍👍👍👍"
Pengguna Google,5,12-08-2024 13:59,Daily shopping
Pengguna Google,5,12-08-2024 13:59,Sangat membantu di kala mendesak
Pengguna Google,1,12-08-2024 13:58,"Sangat seburuk, saya pelanggan setia belanja d shopee tapi Spaylater dn Spinjam gak berguna mending apk lain aja, mohon ditingkatkan lagi. 👍🙏🏻"
Pengguna Google,5,12-08-2024 13:57,"Diskon nya keren2, trus maju ya"
Pengguna Google,5,12-08-2024 13:57,Banyak dan besar disc nya
Pengguna Google,5,12-08-2024 13:55,Bagus banyak gratis ongkir
Pengguna Google,4,12-08-2024 13:55,good
Pengguna Google,5,12-08-2024 13:54,"Trimakasih sdh dipermudah dlm urusan belanja cukup duduk manis di rumah pencet tombol sdh ada yg melayani,trimakasih smg semua yg terlibat mendapat berlimpahnya pahala dari Allah SWT"
Pengguna Google,5,12-08-2024 13:54,Shopee selalu jadi andalan terimakasih shopee
Pengguna Google,1,12-08-2024 13:52,"😠Ganti bintang. Sejak 2017 hingga 2023 bintang 5... Jawabannya, mohon maaf atas ketidaknyamanannya, tidak nyaman itu biasa, tapi kalau dirugikan itu luar biasa !!!! Sistem bisa diubah oleh permasalahan. Bukan sebaliknya permasalahan harus diselesaikan oleh sistem . Logika tidak, jika kesalahan murni dilakukan oleh penjual, tapi yang terbeban pembeli. Sistemnya juga udah ngaco di shopee ini. Pilihan pengembalian barang muncul Indomaret, JNE, Jnt dll. Tapi ketika di klik langsung muncul resi J&T."
Pengguna Google,5,12-08-2024 13:51,Sangat puas dengan produk dan pelayanan dari shoppe
Pengguna Google,1,12-08-2024 13:51,"Aplikasi lemot pake wifi hp juga bukan hp kentang, server nya jelek ini lemot banget aplikasi nya"
Pengguna Google,5,12-08-2024 13:50,Sangat membantu
Pengguna Google,4,12-08-2024 13:50,ya mantap
Pengguna Google,5,12-08-2024 13:50,Baik
Pengguna Google,5,12-08-2024 13:49,sangat cepat kalau bayar tv voucher dll.
Pengguna Google,3,12-08-2024 13:48,Baru coba
Pengguna Google,5,12-08-2024 13:48,Mantap
Pengguna Google,5,12-08-2024 13:47,Mantap kembali seperti semual.
Pengguna Google,5,12-08-2024 13:45,"Saya sangat senang belanja di shoope Barang nya murah, berkualitas dan banyak promo gratis nya Terima kasih shoope"
Pengguna Google,5,12-08-2024 13:42,Baguss fitur okelah berguna untuk beli barang harganya jga terjangkau!❤️
Pengguna Google,1,12-08-2024 13:42,"Mau login aja dipersusah, emang gk guna lu"
