userName,score,at,content
Pengguna Google,5,03-09-2024 12:16,"Barang good, pengiriman cepat, mantapp👍"
Pengguna Google,1,03-09-2024 12:16,"Harga coret-coret di shopee live/harga spesial live malah bikin bingung, kadang pas check out terakhir malah jadi lebih mahal dari pada harga coretan-nya. Kasih harga normal aja sih di etalase atau live tanpa langsung harga diskon dengan voucher yang ga bisa di pakai 👎🏻 ... Ga jelas"
Pengguna Google,5,03-09-2024 12:14,bagus bgt semoga berkah selalu
Pengguna Google,5,03-09-2024 12:14,"baik, shoope memberi kemudahan bagi siapapun terimakasih"
Pengguna Google,5,03-09-2024 12:14,Mantap Banget
Pengguna Google,5,03-09-2024 12:13,Ok pokonya 👌👌👌👌👌
Pengguna Google,5,03-09-2024 12:13,baguss
Pengguna Google,5,03-09-2024 12:12,Puas
Pengguna Google,5,03-09-2024 12:12,Selama menjadi anggota shopy banyak keuntungan yg sy dapat belanja lebih mudah dan murah banyak diskon ygsy dapat...semoga shopy tetap maju dan semoga sy kebagian hadiah kejutannya😅
Pengguna Google,3,03-09-2024 12:12,❤❤❤
Pengguna Google,5,03-09-2024 12:12,Ok
Pengguna Google,5,03-09-2024 12:12,Mantaaap
Pengguna Google,5,03-09-2024 12:11,shopy food is the best
Pengguna Google,2,03-09-2024 12:10,"Tidak bisa pilih kurir lg, shoopeexpress kacau"
Pengguna Google,5,03-09-2024 12:10,Sesuai pesanan mantaf bosku
Pengguna Google,5,03-09-2024 12:10,Cuman agak kurang
Pengguna Google,5,03-09-2024 12:08,Sip aja lah
Pengguna Google,4,03-09-2024 12:07,Bagus sih cuma toko saya dari awal uplud produk belum ada yang beli
Pengguna Google,1,03-09-2024 12:07,"Kecewa setelah upgrade aplikasi, ngak ada fitur pilihan jasa kirim"
Pengguna Google,5,03-09-2024 12:06,"Ok sangat bagus pelayan bagus,semogah kedepanya sukses selalu buat shope terima kasih"
Pengguna Google,1,03-09-2024 12:06,"Terlalu lama proses pengiriman, pengiriman barang dapat di tunda sampai 3 hari, dengan garansi voucher 2000 dong, haduh gak masuk akal 🤣🤣🤣. Contoh saya sendiri waktu awal beli estimasi barang sampe tanggal 1 paling lambat, teryata sampe tanggal 3 masih belum sampe2 paket saya."
Pengguna Google,4,03-09-2024 12:05,Barang yang sampai sesuai iklan nya
Pengguna Google,5,03-09-2024 12:05,saya pengguna setia shoppe udah lama shoppe aplikasi belanja online yang cukup bagus menurut saya tapi tolong dong saya mohon untuk kita tuh bisa milih jasa kurir yang kita mau karena sekarang kita gak bisa milih jasa kurir yang kita mau udah ditentukan sama pihak Shopee dulu2 bisa kenapa sekarang gak bisa tolong deh kembalikan lagi Shopee seperti dulu
Pengguna Google,2,03-09-2024 12:04,Udah jadi
Pengguna Google,4,03-09-2024 12:04,baik
Pengguna Google,5,03-09-2024 12:02,Sangat baik aplikasi ini
Pengguna Google,1,03-09-2024 12:01,"ngisi pulsa dari jam 1 siang sampe jam 7 malam, belum masuk juga. kontak ke CS, nunggu 1 hari kerja baru bisa di proses.. kalo nagih spaylater ato SPinjam, ga cukup satu kali nelpon.. berulang kali aplikasi yang membagongkan"
Pengguna Google,5,03-09-2024 12:00,Mudah mendapatkan barang
Pengguna Google,3,03-09-2024 11:59,keluhan tdk bisa diproses lwt aplikasi krn layanan bantuan pelanggan tdk bisa diakses.
Pengguna Google,5,03-09-2024 11:59,Mantap
Pengguna Google,5,03-09-2024 11:58,Amanah bnget kalo shopee mah
Pengguna Google,1,03-09-2024 11:58,Iklan nya ganggu sekali berak
Pengguna Google,5,03-09-2024 11:57,Sangat membantu.
Pengguna Google,5,03-09-2024 11:57,belanja lebih muda dan peraktis
Pengguna Google,1,03-09-2024 11:56,"Awal sy TDK mau lg pake app ini Krn terlalu banyak ngiklan sampah ,team kreatifnya sm skl gak kreatif"
Pengguna Google,5,03-09-2024 11:56,"Custmr servis mantap,respon cepat,penanganan mslh cepat,ramah"
Pengguna Google,5,03-09-2024 11:56,Terbantu banget belanja di sini
Pengguna Google,1,03-09-2024 11:55,Jasa pengiriman kaco smua shopee express.. kalau cepat sih gpp.. lemot minta ampun
Pengguna Google,5,03-09-2024 11:54,"Beberapa kali pesan di shopee,barang yg datang selalu sesuai pesanan.shopee memang top👍🏼"
Pengguna Google,4,03-09-2024 11:53,Suka dengan aplikasinya tpi datang paketnya lama dan skrg ga bisa COD tolong dong agar bisa COD😭
Pengguna Google,2,03-09-2024 11:52,"Kalau masih layak untuk menjadi brand,, tolong keluhan kami sebagai pengguna layanan belanja online,,, pihak Shoppe harus benahi 1. pilihan jasa kurir jangan hanya spx yang lelet. 2. Ongkir jangan gila bener mesan barang ongkir selangit, bisa 3x lipat dari harga barang. Saya kurangi bintang agak kecewa dengan Shoppe sekarang, udah naik nama banyak naikin keuntungan, bukan layanannya."
Pengguna Google,3,03-09-2024 11:52,"hmm makin lama makin error ni shopee,paket dtng nya lama 4-5 hari dtng giliran mau dtng di undur lagi hadeh"
Pengguna Google,5,03-09-2024 11:51,"semenjak ada Shopee segala kebutuhan dapat di jangkau tanpa harus capek,belanja hemat dan efisien dengan Shopee."
Pengguna Google,5,03-09-2024 11:48,Bagus cepat aman
Pengguna Google,1,03-09-2024 11:48,"Dear Shopee, saya sangat kecewa dengan apknya itu saja"
Pengguna Google,1,03-09-2024 11:48,"Promo discoun y gk bisa di app jadi dikit konsumen pesan y, orang kantor y Sibuk daftarin driver baru🤣"
Pengguna Google,4,03-09-2024 11:47,cara ambil uangnya?
Pengguna Google,5,03-09-2024 11:47,👍👍👍👍👍
Pengguna Google,5,03-09-2024 11:47,Belanja di sini paling mantap. Cuma minus di jasa kirim kadang cepat kadang lambat ..
Pengguna Google,5,03-09-2024 11:47,Bagus banget saya sngat puas sama Shopee next akan sllu order dishopee
Pengguna Google,5,03-09-2024 11:46,oke
Pengguna Google,5,03-09-2024 11:45,Senang sekali
Pengguna Google,5,03-09-2024 11:44,suka
Pengguna Google,1,03-09-2024 11:44,"Shopee ribet, mau ganti nomor baru harus kesana kesini, proses nya lama"
Pengguna Google,2,03-09-2024 11:44,"Sangat disayangkan Shopee mngubah sistem terkait jasa kirim. Klw mau diubah saran sy lakukan riset secara menyeluruh terkait standar jasa kirim seblumnya. SPX masih blm bisa sama seperti JNE, JNT dan lainnya. Paket sy lebih sering pakai SPX yg dimana itu rekomendasi shopee dan itu durasi kirimnya sangat lambat. Sangat disayangkan, sebelum²nya pengiriman ketempat sy bisa hanya dalam waktu 3 sd 5 hari, skrng memakai SPX sy menunggu lebih lama 10 sd 15 hari. Tolong dievaluasi kembali."
Pengguna Google,5,03-09-2024 11:43,pelayanan cepat d shopie
Pengguna Google,5,03-09-2024 11:43,"Semoga ke depan ya , shopee lebih maju dan berjaya."
Pengguna Google,5,03-09-2024 11:43,Shopeee sangat bagus bisa nyari apa aja ada barongan ada alat pancing ada pecut ada pusaka ada ngasih makan kucing juga ada harga nya juga terjangkau loh ayo pakai/jualan di shope shpeee kasih aku barongan donhggggggggg
Pengguna Google,5,03-09-2024 11:43,The bestt
Pengguna Google,1,03-09-2024 11:43,Pusing pake shopee gak tau caranya pake gak bisa order barang ribet
Pengguna Google,1,03-09-2024 11:43,"ini shopee kenapa ya jadi banyak banget masalah, sebelumnya tf lewat shopeepay ke bank selalu aman dan langsung masuk (sukses) tp hari ini aku tf malah gak masuk dan harus nunggu 2 hari, yg bener aja deh shopee buat yg mau download pikir"" lagi deh, shopee lagi banyak masalah akhir"" ini."
Pengguna Google,5,03-09-2024 11:41,Aplikasinya bagus tapi lemot nya di kurangin dong
Pengguna Google,5,03-09-2024 11:41,"Aplikasi belanja online favoritq,selalu puas dg pelayanan dan fitur yg diberikan"
Pengguna Google,5,03-09-2024 11:40,"MasyAllah membantu banget belanja dari rmh,tanpa panas panas,semua prodak yg terbeli semua bagus...terimakasih shopee"
Pengguna Google,5,03-09-2024 11:40,Good
Pengguna Google,5,03-09-2024 11:40,Mantap.
Pengguna Google,4,03-09-2024 11:39,Sejak pengiriman pakai spx makin parah pengirimannya... Biasanya J&T reguler 3 hari sdh sampai didaerah saya tapi sejak diambil ahli SPX mau pakai reguler ato std sama aja seminggu bahkan lebih baru nyampe...
Pengguna Google,5,03-09-2024 11:38,kalo bisa barang yg diiklankan sesuai dengan yg dipesan sama konsumen
Pengguna Google,1,03-09-2024 11:37,Tolong tindak driver Shopee express devan
Pengguna Google,1,03-09-2024 11:36,"Mengecewakan Pengiriman dipaksa pakai spx, padahal spx pengiriman nya lambat"
Pengguna Google,5,03-09-2024 11:35,Bagus
Pengguna Google,5,03-09-2024 11:35,Minta tolong adain pagi biar bisa milih kurir sekarang jadi ga bisa milih kurir
Pengguna Google,5,03-09-2024 11:35,Sangat puas
Pengguna Google,5,03-09-2024 11:35,bagus
Pengguna Google,3,03-09-2024 11:34,Proses pendonglotan nya sangat lama dan memenuhi meno
Pengguna Google,1,03-09-2024 11:33,parah shopee sekarang.. paket udah mau 1 minggu tapi belum sampai juga.. tolong lah shopee .. layanan itu di tingkat kan bukan di turunin 🤬
Pengguna Google,5,03-09-2024 11:33,trimaķasih Sophie
Pengguna Google,5,03-09-2024 11:33,Suka shoping saya jadi nya kebanya kan di rumah saya gak bisa ngeluh bisa shoping seru deh!!
Pengguna Google,5,03-09-2024 11:32,Good
Pengguna Google,5,03-09-2024 11:32,Mempermudah dalm transaksi pembelian
Pengguna Google,5,03-09-2024 11:32,"Shoope sebenarnya sangat bagus banyak voucher dan potongan harga nya di tambah dapat koin , Sangat membantu dan meringankan kita.......semoga ke depannya lebih baik lagi, makasih shoope 🙏"
Pengguna Google,2,03-09-2024 11:32,Barangnya sesuai pesanan gak nyesal👍
Pengguna Google,5,03-09-2024 11:31,sangat bagus
Pengguna Google,5,03-09-2024 11:31,Sangat Baik
Pengguna Google,5,03-09-2024 11:31,Mantap dan ok blanja di shopee
Pengguna Google,5,03-09-2024 11:29,Cepat dan murah
Pengguna Google,5,03-09-2024 11:29,Aplikasi bagus
Pengguna Google,5,03-09-2024 11:29,sangat puaas bageett
Pengguna Google,5,03-09-2024 11:29,sangatt baikkk
Pengguna Google,5,03-09-2024 11:29,Ok sangat membantuok kk
Pengguna Google,1,03-09-2024 11:29,Mohon dibantu shopeepay later saya dan shopee pinjaman Ditunggu
Pengguna Google,5,03-09-2024 11:28,Paket nya xpress
Pengguna Google,5,03-09-2024 11:28,Sangat mudah mencari hal2 yg di butuhkn
Pengguna Google,5,03-09-2024 11:27,selalu tepat waktu belanja di Shopie
Pengguna Google,1,03-09-2024 11:26,iklan sangat menggangu
Pengguna Google,1,03-09-2024 11:25,Shoope ajg
Pengguna Google,5,03-09-2024 11:25,Aplksi yg sangat membantu para ibu dan semua jenis kalangan yang lebih suka tunggu terima beres udah datang. ... Sangat puas sekali sama layanan dan promo2 yang diberikan teriksih shopee
Pengguna Google,5,03-09-2024 11:25,Sangat membantu dalam transaksi pembelian produk atau barang via online..
Pengguna Google,4,03-09-2024 11:24,oke murah
Pengguna Google,5,03-09-2024 11:22,Bagus
Pengguna Google,5,03-09-2024 11:22,Ok banget dan sangat profesional
Pengguna Google,1,03-09-2024 11:21,Pengiriman spx sangat lelet dan saya sangat kecewa
Pengguna Google,4,03-09-2024 11:21,Sangat membantu
Pengguna Google,5,03-09-2024 11:21,Bermanfaat sekali
Pengguna Google,5,03-09-2024 11:21,Sangat cocok untuk pesan online 👍
Pengguna Google,3,03-09-2024 11:20,Kurang menarik kk shopee itu
Pengguna Google,5,03-09-2024 11:20,Murah barang barang nya hehe
Pengguna Google,5,03-09-2024 11:19,Bgus
Pengguna Google,1,03-09-2024 11:19,Apk shopee blank tidak bisa masuk apa ada cara untuk mengatasinya?
Pengguna Google,5,03-09-2024 11:18,Oke
Pengguna Google,4,03-09-2024 11:17,Okelah
Pengguna Google,5,03-09-2024 11:17,amanah dan memuaskan
Pengguna Google,5,03-09-2024 11:16,Pelayanan cepat thanks
Pengguna Google,5,03-09-2024 11:16,kasih diskon pengguna baru
Pengguna Google,4,03-09-2024 11:15,Sangat terbantu saat membeli barang onlain
Pengguna Google,5,03-09-2024 11:14,terbaikk
Pengguna Google,4,03-09-2024 11:14,Sementara 4 bintang dulu ya
Pengguna Google,1,03-09-2024 11:14,"Shope Paling Susah Bagian Pengaduan... Kita Dihantar ke Laman Yang Mana disuruh Download lagi... Yang dari Tahun Lalu Sampe Sekarang selalu Eror... Saya Yakin Shope Mempersulit menu Pengaduan sampai sampai tidak bisa di Buka Di Website (Sebagai Opsi apabila apliaksi tidak bisa), mereka Tidak Mau Ribet mungkin... saya Mau Komplen Kurir Pun sulit yg Memang Kurang ajar pada Costumer ,pembodohan"
Pengguna Google,5,03-09-2024 11:13,shopee memang top deuh
Pengguna Google,1,03-09-2024 11:13,beli paket data dah bayar tapi paketnya berhari hari ga masuk ga jelas banget
Pengguna Google,5,03-09-2024 11:13,👍👍👍
Pengguna Google,5,03-09-2024 11:12,Sangat membatu.
Pengguna Google,5,03-09-2024 11:12,Harga sesuai
Pengguna Google,5,03-09-2024 11:10,Memuaskan dan cukup memberikan pelayanan yang baik
Pengguna Google,5,03-09-2024 11:10,Belanja bikin puas
Pengguna Google,5,03-09-2024 11:10,"Bagus, amanah dan mantap"
Pengguna Google,5,03-09-2024 11:10,sukaa belanja..🙏🥰 Ada berbagai promo dan ongkir selalu dapat murah🫰🫰
Pengguna Google,1,03-09-2024 11:09,"TIDAK BISA MENYELESAIKAN MASALAH, SUDAH SAYA KOMPLEN BERKALI KALI, SUDAH LAPOR KE PIHAK SHOPEE, LAPOR KE TOKO, TELPON CS DAN MENGIRIMKAN BUKTI PENIPUAN KE PIHAK SHOPEE TETAP TIDAK ADA SOLUSI UNTUK MENGEMBALIKAN UANG SAYA BAIK DATI PIHAK TOKO MAUPUN PIHAK SHOPEE, MALAH MENYALAHKAN SAYA KENAPA MAU MEMBAYAR BARANG KOSONG KE PIHAK JNT,, APAKAH ITU SOLUSK PIHAK SHOPEE TERHORMAT, SELALU BILANG NUNGGU SAMPE BERBULAN BULAN HASILNYA TETAP TIDAK ADA,, SANGAT BURUKKK, PELAYANAN BURUKKK,, SOLUSI NGGAK ADA"
Pengguna Google,5,03-09-2024 11:09,terbaik
Pengguna Google,5,03-09-2024 11:09,sangat bagus
Pengguna Google,5,03-09-2024 11:09,Aplikasih ini sangat sangat membantu dalam berbelanja pokoknya the best lah 👌
Pengguna Google,1,03-09-2024 11:08,HAPUS SPX GK GUNA PESANAN DARI TGL 29 AGUSTUS SMPE TGL 3 SEPTEMBER BLM NYAMPE
Pengguna Google,5,03-09-2024 11:07,Sangat membantu.
Pengguna Google,1,03-09-2024 11:07,Pegawai yang antar barang pesanan sering lambat..dimohon beri arahan kembali agar bekerja nya lebih bagus dan tidak mengecewakan pelanggan
Pengguna Google,5,03-09-2024 11:04,Aman
Pengguna Google,5,03-09-2024 11:03,aku selalu suka belanja dishoope tapi sekarang suka lemot dan sering tdk menanggapi.jadi susah mau menonton livenya
Pengguna Google,5,03-09-2024 11:03,Keren makin la makin bagus
Pengguna Google,1,03-09-2024 11:02,toko banyak penipuan
Pengguna Google,5,03-09-2024 11:02,Aplikasi yang sangat bagussss
Pengguna Google,5,03-09-2024 11:01,Sangat bagus.COD an di rumah..kurirnya ramah
Pengguna Google,1,03-09-2024 11:00,Shopee tidak bisa di cek out
Pengguna Google,5,03-09-2024 11:00,Terima kasih min masalah saya sudah teratasi
Pengguna Google,5,03-09-2024 10:59,salah 1 ollshop yang terpercaya dan paling aman akhir2 ini
Pengguna Google,5,03-09-2024 10:59,You're the one and only ********
Pengguna Google,5,03-09-2024 10:59,Mksh tlah membantu saya moga sukses
Pengguna Google,5,03-09-2024 10:59,Goood
Pengguna Google,5,03-09-2024 10:58,Oke
Pengguna Google,5,03-09-2024 10:57,terbaik
Pengguna Google,5,03-09-2024 10:57,Shopping di shopee pasti asyik
Pengguna Google,5,03-09-2024 10:56,Shopee belanja online ya di shopee
Pengguna Google,5,03-09-2024 10:56,Aplikasi yg sangat mantap
Pengguna Google,5,03-09-2024 10:54,Bagus sih Tapi sayang banget tukang kurir nya ngajak ribut satu twh GK bisa sabar sebentar Terus saya unistal 😑 Cape ngadeupin tukang kurir nya satu itu Mulu yang judes
Pengguna Google,1,03-09-2024 10:54,"Aneh, abis pake vocer diskon Shopee food malah besokan nya akun saya di blokir dan gak bisa di pulihkan, alesannya penyalahgunaan vocer, lu kalo gak mau vocer diskon kepake ya jangan menyediakan vocer diskon..."
Pengguna Google,5,03-09-2024 10:52,Mantap pkonya👍😁
Pengguna Google,5,03-09-2024 10:52,Bagus sangat membantu pinter pinter milih toko aja
Pengguna Google,5,03-09-2024 10:52,sukakkk bangett
Pengguna Google,5,03-09-2024 10:51,Terima kasih banyak atas barang dan pengiriman ke tempat tujuan.
Pengguna Google,1,03-09-2024 10:51,SETELAH UPDATE LEMOT SULIT DI SCROLL
Pengguna Google,5,03-09-2024 10:51,Tingkatkan ongkir gratisnya shopee jadi kami semangat untuk berbelanja hehee
Pengguna Google,5,03-09-2024 10:50,mantap membantu sekali
Pengguna Google,5,03-09-2024 10:50,"Bagus,lengkap, cepat"
Pengguna Google,5,03-09-2024 10:50,Goodjob
Pengguna Google,5,03-09-2024 10:49,"Ok saya sangat menyukai shoope, dan barang nya bagus dan murah,amanah , semoga shoope bertambah murah untuk saya."
Pengguna Google,5,03-09-2024 10:49,mantap
Pengguna Google,5,03-09-2024 10:48,Fair mengurusin pesanan barang ke seller ..
Pengguna Google,5,03-09-2024 10:48,mantap
Pengguna Google,5,03-09-2024 10:48,Shopee terbaik🥰🥰
Pengguna Google,1,03-09-2024 10:47,Gak bisa dipake di hp karena diblokir
Pengguna Google,4,03-09-2024 10:46,Kenapa shopee sekarang jadi susah saya mau pesan barang mau bayar s pinjam sekarang jadi susah apa kendalany
Pengguna Google,1,03-09-2024 10:46,Spnjam proses lama nyesel di dm juga ga respons payah ga kayak sebelah langsung cepat
Pengguna Google,5,03-09-2024 10:44,Sip mantab
Pengguna Google,3,03-09-2024 10:44,"GAK PAHAM SAMA SHOPEE, SUDAH SERING AKUN SAYA DIBATASI TANPA MEMBERIKAN KEJELASAN YANG PASTI, PELANGGARAN APA YANG DILAKUKAN DAN DICURIGAKAN. TOLONG DIBENAHI. DIKIT² PEMULIHAN AKUN MULU GARA² DIBATASI"
Pengguna Google,5,03-09-2024 10:42,"Kenapa untuk expedisi di atur sistem?? Kenapa gak bisa ubah atau pilih sendri expedisi yg di inginkan?? Tolong shopee di ubah lagi sistem nya,lebih baguss pilih expedisi sendirii !!!!"
Pengguna Google,5,03-09-2024 10:42,Sangat memuaskan 👍🙏
Pengguna Google,5,03-09-2024 10:41,Alhamdulillah pelayanan cepat
Pengguna Google,1,03-09-2024 10:40,"Gila pesen makan di shope food ongkir 11 rb hampir sama kaya gofood dan grabfood tapi pengiriman di double order sampai makanan tiba 55 menit dari jam pemesanan , makanan sampai dingin , HEBAT SHOPEFOOD cukup terakhir pesan disini"
Pengguna Google,1,03-09-2024 10:40,Kenapa ya verifikasi teruss tiap mau check out tolong benerin sekarang saya mau belanja soalnyaa
Pengguna Google,5,03-09-2024 10:40,puas dengan shoppy
Pengguna Google,5,03-09-2024 10:40,Sangat bagus dan cepat
Pengguna Google,5,03-09-2024 10:40,Sampe sekarang masih okeh blom ada kendala
Pengguna Google,5,03-09-2024 10:40,"Aplikasi yang menguntungkan! Segala kebutuhan bisa dipercayakan ke shopee! Saran: lebih ditingkatkan lagi keamanannya, terutama untuk seller yang suka menipu, karena walaupun sudah banyak testimoni penipuan, tapi seller tetap bisa bebas berjualan di shopee (-_-)"
Pengguna Google,3,03-09-2024 10:39,baik
Pengguna Google,5,03-09-2024 10:39,Sangat puas
Pengguna Google,5,03-09-2024 10:37,"Aplikasinya sangat mudah dan lengkap,, mantap pokoknya"
Pengguna Google,5,03-09-2024 10:37,"mantap, sukses selalu"
Pengguna Google,5,03-09-2024 10:37,Mantap Shopee
Pengguna Google,1,03-09-2024 10:37,"Fitur ubah ekspedisi malah dihilangkan, pdhl udh biasa pke kurir j&t karena pengirimannya lebih cepat dripada kurir lain di daerah sya. Kecewa parah sih auto pindah ke apk sebelah"
Pengguna Google,5,03-09-2024 10:36,Aplikasi Shopee mulai mantap sistem nya bila ada pihak jasa kirim lalot ngirim nya pelanggan dapat reward rp 10.000 Jd pihak expedisi jasa kirim tolong sesuai atau di percepat pengiriman nya yah.. Trus sy saran kan pihak Shopee bisa memberikan free ongkir utk ke wilayah makassar sulsel atau kab gowa sulsel soalnya kadang ada wacana free ongkir tapi ternyata masih kena ongkir.. Haddew..
Pengguna Google,5,03-09-2024 10:36,Tolong di tingkat lagi bagi toko yang suka menipu itu di tidak tegas karena banyak sekali toko yang nggak bertanggung jawab
Pengguna Google,5,03-09-2024 10:35,mantap
Pengguna Google,5,03-09-2024 10:35,Next semoga semakin murah barang nyh
Pengguna Google,1,03-09-2024 10:33,shopeepay erorr
Pengguna Google,5,03-09-2024 10:33,Belanja disini sangat simple dan tanpa ribet. Bisa belanja ditempat tanpa anda datang ketoko secara langsung. Mantap.
Pengguna Google,5,03-09-2024 10:33,Nice belanja dengan mudah ongkir murah
Pengguna Google,5,03-09-2024 10:32,"cepat dan tepat, sesuai, tanggal penerimaan barang"
Pengguna Google,5,03-09-2024 10:31,Lbh suka blnj dishoope drpd lainnya
Pengguna Google,5,03-09-2024 10:31,Sangat membantu dalam berbelanja terimakasih shopee
Pengguna Google,5,03-09-2024 10:30,good
Pengguna Google,2,03-09-2024 10:30,Paket saya ga sampe sampe 3 kali . Tau kurir nyh tau pihak shope nyh . Kalau waktu pertama tuh kurir nyh . Udah nge chat malah ga di antar . Sekarang yg 3 misterius ga di kirim kirim
Pengguna Google,1,03-09-2024 10:29,Parah sekarang untuk pengiriman lemot pagi di antar ke alamat tujuan siang kok di kirim balik lagi tolong lah untuk pengiriman di perbaiki lagi kalo bisa fi hilangin aja itu spx gk akurat sama sekali
Pengguna Google,5,03-09-2024 10:28,Kalau saat ini ok ok zzz...kdepan mudahan tambah ok lah..😁😁😁😁
Pengguna Google,5,03-09-2024 10:28,ok bingit
Pengguna Google,3,03-09-2024 10:27,menyenangkan dan menghibur saat dengan shopee
Pengguna Google,3,03-09-2024 10:27,"Sejak gabisa pilih ekspedisi pengiriman jadi lebih lama, apalagi kl pake s* *ep*t."
Pengguna Google,5,03-09-2024 10:25,memuaskan
Pengguna Google,1,03-09-2024 10:24,"Emang dari awal g seberapa suka dgn aplikasi ini, nyoba beli karena pas lagi butuh.. pakai promo ongkir... eh barangnya sampainya lama. Dr awalnya yg ga seberapa suka, skrg beneran ga suka. 😂😅 Kapok belanja disini. Expedisinya lama banget. Sorry.. bintang 1 yak."
Pengguna Google,1,03-09-2024 10:24,spaylatter dinonaktifkan udah 1 taun padahal di angsuran terus tapi di nonaktifkan
Pengguna Google,1,03-09-2024 10:23,jelek banget aplikasi nya wek aku jijik ih ih ih
Pengguna Google,5,03-09-2024 10:23,Barang yg di jual ga pasaran
Pengguna Google,4,03-09-2024 10:21,ok
Pengguna Google,5,03-09-2024 10:19,Gte
Pengguna Google,5,03-09-2024 10:19,"Ada usaha untuk memuaskan pelanggan,shoppi makin jaya"
Pengguna Google,5,03-09-2024 10:18,Mantap
Pengguna Google,5,03-09-2024 10:17,Kog Shopee saya gk bisa dibuka y
Pengguna Google,1,03-09-2024 10:15,eror
Pengguna Google,5,03-09-2024 10:15,Kurir shopie favorite bgt. Cepat dan tepat waktu
Pengguna Google,5,03-09-2024 10:15,"Ada diskon, cashback dan gratis ongkir"
Pengguna Google,5,03-09-2024 10:14,Shopping sangat baik' dan bagus
Pengguna Google,5,03-09-2024 10:10,Praktis
Pengguna Google,1,03-09-2024 10:10,Pelayanan jasa kirim terburuk lelet lama sampe belanja di shopee
Pengguna Google,5,03-09-2024 10:09,Ga bisa bayar pake dana mending Adain y min🙂🙂mada g di ada in min🥲aku kasih bintang 1000 kalo di turutin
Pengguna Google,5,03-09-2024 10:07,Sangat amanah
Pengguna Google,5,03-09-2024 10:06,Alhamdulillah
Pengguna Google,5,03-09-2024 10:06,Mantap
Pengguna Google,5,03-09-2024 10:05,mksih kk
Pengguna Google,5,03-09-2024 10:05,belanja murah dan terjangkau hanya di Shopee pengiriman cepat dan sampai ke alamat langsung terimakasih
Pengguna Google,3,03-09-2024 10:05,sering bug
Pengguna Google,5,03-09-2024 10:04,Sangat baik
Pengguna Google,3,03-09-2024 10:04,Automatis kurir rekomendasi dari aplikasi membuat saya sangat kecewa Kurinya JNE lemot banget jadi males belanja via shoppe kalau kayak gini Padahal Biasanya saya tentukan kurir secara manual 2 hari sudah sampai
Pengguna Google,5,03-09-2024 10:04,Top
Pengguna Google,5,03-09-2024 10:03,❤❤❤
Pengguna Google,5,03-09-2024 10:03,"Aplikasi yg sangat sangat membantu sekali, dlm hal pembelian barang mudah dan kualitas di toko yg ada di shoppi saya selalu menemukan yg amanah... Terimakasih shoppi..👍"
Pengguna Google,5,03-09-2024 10:03,"Tolong ya saya pengen ganti kurir,,,sya ga mau paket yg datang di anter zm kurir yg sekarang"
Pengguna Google,5,03-09-2024 10:02,sangat bgis
Pengguna Google,5,03-09-2024 10:02,sangat memuaskan
Pengguna Google,5,03-09-2024 10:00,mantaffff
Pengguna Google,5,03-09-2024 10:00,"Sukaa , harga murah gratis ongkir"
Pengguna Google,5,03-09-2024 09:59,Bagus
Pengguna Google,4,03-09-2024 09:57,shopee terbaik..
Pengguna Google,5,03-09-2024 09:55,Sangat puas
Pengguna Google,3,03-09-2024 09:55,"Verivikasi puzlenya sangat mengganggu sekali,"
Pengguna Google,5,03-09-2024 09:54,Bgus
Pengguna Google,5,03-09-2024 09:54,rekomendasi banget deh pokoknya
Pengguna Google,5,03-09-2024 09:54,shopee sekrng uda bisa memuaskan member nya trims atas layanan yg ssemakin baik semoga shopee semakin maju kedepannya
Pengguna Google,1,03-09-2024 09:53,Hati hati bagi klian yg menggunakan layanan keuangannya krn penagihan bukan sja ke kontak darurat tpi teman atau rekan dari kontak darurat juga akan di hubungi. Intinya klian akan di permalukan kerna sifatnya memaksa org di luar kondar untuk bersedia mnjadi kontak darurat. Hati2 sya ingatkan...
Pengguna Google,5,03-09-2024 09:50,"Sangat membantu , dan banyak voucer gratis ongkir. Suka banget"
Pengguna Google,5,03-09-2024 09:49,kelazz minn
Pengguna Google,5,03-09-2024 09:48,Sobig Bu $96_3
Pengguna Google,5,03-09-2024 09:48,baik
Pengguna Google,5,03-09-2024 09:48,"Memuaskn, ongkir juga terjangkau"
Pengguna Google,5,03-09-2024 09:47,Sangat praktis ..dan sesuai
Pengguna Google,5,03-09-2024 09:46,Sangat baik
Pengguna Google,5,03-09-2024 09:46,Murah dan berkualitas
Pengguna Google,5,03-09-2024 09:45,memudahkan belanja harian q byk poin nya gratis ongkir jaya terus Shopee
Pengguna Google,5,03-09-2024 09:43,Mantap
Pengguna Google,1,03-09-2024 09:42,Awas kalian semua kenak tipu kayak saya saya kan beli sarung setelah datang barang nya g sama sama yang di beli terus gua laporan ke Shopee ternyata habis itu Shopee nya malah ikut g menanggapi gimana ini mana uang kuu memang Shopee TOKO GAK AMANAH SUMPAHH
Pengguna Google,4,03-09-2024 09:41,Barang yang ditawarkan beragam tinggal pilih yang diminati
Pengguna Google,5,03-09-2024 09:40,Apa ini gak bisa di pake kok game nya gini
Pengguna Google,1,03-09-2024 09:40,Sangat sangat bagus
Pengguna Google,4,03-09-2024 09:39,"Berbelanja dengan tenang dan santai, cukup disayangkan belum bisa menggunakan paylater, terima kasih Shopee 👍🙏"
Pengguna Google,2,03-09-2024 09:39,Aplikasi erór
